dps310_pressure,dps310_temp,bno08x_accel_z,bno08x_accel_x,bno08x_accel_y,timestamp
,,5.63281,-3.37109,-5.98047,1725200133504
972.281,48.6081,,,,1725200133600
,,6.58594,-3.75391,-6.20703,1725200133685
972.284,48.605,,,,1725200133777
,,7.58984,-0.304688,-6.24219,1725200133843
972.282,48.605,,,,1725200133933
,,8.58203,-0.804688,-5.82422,1725200134017
972.283,48.596,,,,1725200134113
,,9.00391,-2.10547,-4.55859,1725200134179
972.292,48.5937,,,,1725200134268
,,7.89453,-3.06641,-4.25391,1725200134339
972.291,48.5891,,,,1725200134456
,,6.66797,-2.10547,-3.44922,1725200134520
972.298,48.5801,,,,1725200134610
,,11.9844,-4.02344,-0.230469,1725200134677
972.317,48.5846,,,,1725200134793
,,11.457,-2.87109,-0.113281,1725200134857
972.325,48.5846,,,,1725200134947
,,11.3789,-1.83984,-1.26563,1725200135012
972.323,48.5747,,,,1725200135135
,,9.03906,-1.72266,-2.75781,1725200135199
972.322,48.5665,,,,1725200135289
,,8.07813,-3.25781,-5.36328,1725200135353
972.32,48.5537,,,,1725200135471
,,7.01172,-4.78906,-5.09375,1725200135535
972.33,48.535,,,,1725200135624
,,8.00781,-4.25391,-4.21484,1725200135689
972.328,48.535,,,,1725200135807
,,8.04297,-4.67188,-4.67188,1725200135877
972.328,48.5276,,,,1725200135968
,,9.08203,-2.71875,-3.41016,1725200136031
972.331,48.516,,,,1725200136148
,,8.61719,-2.26172,-2.87109,1725200136213
972.329,48.5018,,,,1725200136303
,,9.42188,-2.56641,-1.76172,1725200136368
972.333,48.4831,,,,1725200136485
,,10.0352,-1.14844,-1.72266,1725200136552
972.333,48.4831,,,,1725200136645
,,10.5352,0.230469,-1.72266,1725200136711
972.327,48.4681,,,,1725200136828
,,9.23047,0.269531,-3.64063,1725200136893
972.33,48.4624,,,,1725200136985
,,8.88281,0.917969,-1.91406,1725200137052
972.329,48.4533,,,,1725200137168
,,9.60938,0.917969,-1.72266,1725200137232
972.331,48.4448,,,,1725200137322
,,9.04297,2.22266,-1.72266,1725200137392
972.33,48.4369,,,,1725200137511
,,8.65625,2.98828,-0.84375,1725200137575
972.33,48.4369,,,,1725200137666
,,9.42578,0.726563,-1.80078,1725200137730
972.331,48.4278,,,,1725200137848
,,9.80469,-0.574219,-1.68359,1725200137912
972.33,48.4241,,,,1725200138003
,,9.58203,0.078125,-0.917969,1725200138067
972.339,48.4196,,,,1725200138178
,,10.7305,-2.375,0.191406,1725200138237
972.342,48.4196,,,,1725200138329
,,9.64844,-0.917969,0.078125,1725200138393
972.345,48.4156,,,,1725200138505
,,9.0,-2.29688,-0.765625,1725200138570
972.346,48.4088,,,,1725200138667
,,9.12109,-3.06641,-0.496094,1725200138732
972.345,48.404,,,,1725200138844
,,9.46484,-1.87891,0.382813,1725200138908
972.353,48.3958,,,,1725200139012
,,10.5313,-3.48438,0.917969,1725200139076
972.354,48.3918,,,,1725200139186
,,9.76953,-2.75781,0.113281,1725200139252
972.351,48.3918,,,,1725200139349
,,8.77734,-4.13672,0.304688,1725200139413
972.341,48.3768,,,,1725200139525
,,9.0,-0.804688,-0.613281,1725200139591
972.34,48.3649,,,,1725200139687
,,8.03906,-0.691406,-0.917969,1725200139759
972.343,48.362,,,,1725200139869
,,10.3438,-1.07422,-1.33984,1725200139934
972.343,48.3493,,,,1725200140025
,,8.84766,-3.79297,-0.804688,1725200140092
972.342,48.3493,,,,1725200140201
,,8.58203,0.957031,-0.652344,1725200140267
972.332,48.3402,,,,1725200140363
,,9.19531,-0.304688,-0.691406,1725200140428
972.336,48.3317,,,,1725200140543
,,10.3086,-1.49219,0.34375,1725200140607
972.335,48.3203,,,,1725200140699
,,9.23047,-1.87891,-0.957031,1725200140765
972.332,48.3096,,,,1725200140874
,,8.96094,-1.10938,-0.382813,1725200140938
972.332,48.3096,,,,1725200141036
,,10.0313,-1.33984,0.535156,1725200141100
972.338,48.303,,,,1725200141212
,,9.30469,-0.574219,-1.26563,1725200141282
972.338,48.2988,,,,1725200141380
,,8.23828,2.29688,-0.382813,1725200141444
972.338,48.2957,,,,1725200141555
,,10.6875,-0.691406,0.0,1725200141619
972.349,48.2803,,,,1725200141718
,,9.16016,-1.41797,0.152344,1725200141781
972.358,48.2684,,,,1725200141892
,,10.418,-1.26563,1.1875,1725200141957
972.698,48.2684,,,,1725200142059
,,9.53906,-1.91406,0.382813,1725200142123
972.205,48.256,,,,1725200142234
,,8.73438,-0.191406,0.0,1725200142301
972.205,48.2554,,,,1725200142392
,,9.76563,-1.76172,-0.152344,1725200142456
972.336,48.2483,,,,1725200142566
,,9.54297,-1.1875,-0.382813,1725200142632
972.336,48.2373,,,,1725200142728
,,9.92578,-1.80078,0.0,1725200142794
972.338,48.2373,,,,1725200142909
,,8.58203,-2.07031,-0.882813,1725200142975
972.333,48.2296,,,,1725200143071
,,8.96094,-1.91406,-0.535156,1725200143137
972.333,48.2271,,,,1725200143226
,,12.0234,-3.21875,0.84375,1725200143311
972.339,48.2194,,,,1725200143408
,,9.84375,-3.83203,0.113281,1725200143474
972.34,48.2117,,,,1725200143562
,,10.1484,-2.52734,0.191406,1725200143654
972.327,48.2117,,,,1725200143745
,,11.1914,-1.22656,1.03516,1725200143810
972.32,48.2041,,,,1725200143900
,,9.42578,-2.10547,0.691406,1725200143985
972.328,48.1902,,,,1725200144082
,,9.15625,-2.33594,0.535156,1725200144147
972.327,48.1834,,,,1725200144237
,,9.76563,-1.41797,0.460938,1725200144322
972.319,48.174,,,,1725200144426
,,9.80469,-3.02734,0.421875,1725200144490
972.315,48.174,,,,1725200144581
,,9.30859,-2.03125,0.34375,1725200144666
972.311,48.1684,,,,1725200144764
,,9.61328,-2.71875,0.84375,1725200144828
972.314,48.1581,,,,1725200144918
,,9.19531,-1.49219,-0.304688,1725200145004
972.313,48.1496,,,,1725200145100
,,9.60938,-2.10547,-0.113281,1725200145170
972.302,48.1394,,,,1725200145261
,,9.88672,-3.10156,1.07422,1725200145345
972.296,48.1292,,,,1725200145442
,,9.0,-2.375,0.726563,1725200145508
972.303,48.1292,,,,1725200145597
,,9.30859,-2.98828,0.0,1725200145683
972.293,48.125,,,,1725200145779
,,9.30859,-1.95313,-0.113281,1725200145845
972.292,48.1133,,,,1725200145934
,,9.08203,-3.86719,0.078125,1725200146024
972.29,48.1119,,,,1725200146116
,,10.1523,-3.25781,0.917969,1725200146181
972.289,48.0983,,,,1725200146270
,,7.89063,-4.0625,-0.191406,1725200146355
972.311,48.0983,,,,1725200146452
,,7.97266,-3.86719,-0.0390625,1725200146517
972.308,48.0876,,,,1725200146607
,,9.11719,-4.21484,0.0390625,1725200146675
972.305,48.0802,,,,1725200146796
,,8.39453,-4.32813,-0.34375,1725200146860
972.304,48.072,,,,1725200146950
,,9.60938,-4.67188,1.14844,1725200147014
972.3,48.068,,,,1725200147132
,,8.39453,-4.36719,0.957031,1725200147195
972.301,48.068,,,,1725200147285
,,9.11719,-4.25391,-0.113281,1725200147350
972.294,48.0595,,,,1725200147467
,,9.11719,-3.60156,0.269531,1725200147536
972.293,48.0524,,,,1725200147625
,,8.62109,-3.10156,0.191406,1725200147690
972.293,48.0408,,,,1725200147808
,,9.15625,-3.98438,-0.421875,1725200147872
972.296,48.0283,,,,1725200147963
,,9.03906,-3.71484,0.84375,1725200148027
972.286,48.0283,,,,1725200148144
,,8.92578,-3.48438,0.691406,1725200148209
972.292,48.0178,,,,1725200148304
,,9.96484,-3.14063,-0.535156,1725200148368
972.276,48.0008,,,,1725200148485
,,9.08203,-4.21484,0.421875,1725200148552
972.276,48.0005,,,,1725200148641
,,9.15625,-2.94922,0.191406,1725200148706
972.282,47.992,,,,1725200148824
,,9.5,-4.21484,0.113281,1725200148889
972.271,47.992,,,,1725200148979
,,9.00391,-2.64453,-0.230469,1725200149050
972.273,47.9855,,,,1725200149166
,,8.53906,-2.87109,-0.535156,1725200149230
972.255,47.9721,,,,1725200149321
,,9.26563,-2.79688,1.45703,1725200149387
972.255,47.9662,,,,1725200149503
,,9.38672,-2.67969,-0.917969,1725200149567
972.243,47.9537,,,,1725200149658
,,8.92188,-3.02734,0.574219,1725200149723
972.248,47.9458,,,,1725200149847
,,10.1914,-3.10156,0.191406,1725200149911
972.245,47.9458,,,,1725200150001
,,7.62891,-4.82813,0.269531,1725200150066
972.262,47.9358,,,,1725200150184
,,9.26953,-2.91016,0.460938,1725200150248
972.261,47.9254,,,,1725200150338
,,10.5703,-2.33594,-0.0390625,1725200150403
972.231,47.9234,,,,1725200150520
,,8.46484,-3.44922,0.269531,1725200150585
972.25,47.9157,,,,1725200150681
,,9.19922,-3.67578,0.230469,1725200150745
972.257,47.9157,,,,1725200150862
,,8.8125,-3.79297,0.304688,1725200150928
972.268,47.9157,,,,1725200151017
,,9.42578,-3.67578,0.230469,1725200151083
972.267,47.899,,,,1725200151194
,,8.46094,-4.82813,0.191406,1725200151260
972.266,47.8908,,,,1725200151350
,,9.08203,-3.98438,0.613281,1725200151420
972.273,47.8794,,,,1725200151531
,,8.92578,-4.09766,0.726563,1725200151597
972.26,47.8794,,,,1725200151689
,,9.26563,-3.02734,0.230469,1725200151754
972.261,47.8698,,,,1725200151864
,,9.6875,-2.07031,0.574219,1725200151929
972.262,47.8633,,,,1725200152025
,,9.38281,-1.72266,0.574219,1725200152092
972.262,47.8604,,,,1725200152207
,,9.15625,-1.83984,1.07422,1725200152271
972.268,47.8513,,,,1725200152363
,,9.30469,-0.882813,1.1875,1725200152429
972.263,47.8468,,,,1725200152538
,,10.0,-1.07422,1.03516,1725200152603
972.254,47.8468,,,,1725200152700
,,9.50391,-1.49219,1.14844,1725200152766
972.257,47.8346,,,,1725200152876
,,9.76953,0.0390625,1.26563,1725200152945
972.256,47.8255,,,,1725200153042
,,9.07813,-1.1875,1.30078,1725200153106
972.25,47.8244,,,,1725200153219
,,9.42188,-0.574219,1.60938,1725200153282
972.247,47.8156,,,,1725200153379
,,9.58203,-1.03516,0.882813,1725200153443
972.255,47.8156,,,,1725200153555
,,9.84766,-0.382813,1.57031,1725200153619
972.257,47.8153,,,,1725200153743
,,9.76563,-0.535156,1.37891,1725200153809
972.254,47.8131,,,,1725200153932
,,9.19531,-2.67969,1.22656,1725200153996
972.253,47.8065,,,,1725200154086
,,9.04297,-2.79688,0.996094,1725200154150
972.266,47.8015,,,,1725200154261
,,10.3047,-2.98828,1.60938,1725200154324
972.258,47.7887,,,,1725200154421
,,9.15625,-1.26563,1.45703,1725200154485
972.257,47.7887,,,,1725200154601
,,10.0039,-1.95313,1.10938,1725200154668
972.231,47.7805,,,,1725200154764
,,10.2266,0.613281,1.80078,1725200154828
972.265,47.7782,,,,1725200154940
,,11.5352,-0.613281,0.691406,1725200155005
972.264,47.7683,,,,1725200155101
,,9.15625,-1.30078,2.07031,1725200155167
972.246,47.7563,,,,1725200155277
,,9.58203,-1.72266,0.957031,1725200155349
972.248,47.7563,,,,1725200155440
,,9.6875,-1.22656,0.765625,1725200155505
972.238,47.751,,,,1725200155615
,,9.54297,-1.72266,0.34375,1725200155681
972.248,47.7382,,,,1725200155777
,,9.54297,-1.68359,0.765625,1725200155843
972.247,47.7328,,,,1725200155953
,,9.04297,-1.57031,0.726563,1725200156017
972.236,47.7297,,,,1725200156120
,,9.19531,-1.83984,0.613281,1725200156185
972.24,47.7195,,,,1725200156297
,,10.5703,-1.68359,0.996094,1725200156361
972.227,47.7195,,,,1725200156458
,,10.0742,-1.49219,0.574219,1725200156522
972.227,47.7116,,,,1725200156635
,,9.96484,-1.64844,0.691406,1725200156699
972.226,47.7011,,,,1725200156797
,,10.0,-2.41406,0.382813,1725200156867
972.219,47.6883,,,,1725200156977
,,10.0352,-2.98828,1.33984,1725200157044
972.209,47.6772,,,,1725200157137
,,9.50391,-2.26172,0.382813,1725200157201
972.214,47.6772,,,,1725200157311
,,9.54297,-1.80078,0.765625,1725200157377
972.226,47.6716,,,,1725200157474
,,9.5,-0.917969,0.691406,1725200157538
972.23,47.6696,,,,1725200157655
,,9.23047,-1.41797,0.917969,1725200157720
972.229,47.6648,,,,1725200157811
,,9.54297,-1.49219,0.691406,1725200157877
972.225,47.6568,,,,1725200157987
,,9.69141,-0.34375,0.996094,1725200158053
972.23,47.6568,,,,1725200158149
,,9.88281,-1.49219,0.460938,1725200158214
972.23,47.6495,,,,1725200158324
,,9.61328,-0.765625,0.460938,1725200158389
972.229,47.6446,,,,1725200158491
,,9.30469,-2.52734,1.30078,1725200158556
972.228,47.6344,,,,1725200158667
,,10.3086,-1.07422,1.03516,1725200158732
972.222,47.6237,,,,1725200158824
,,9.30859,-1.64844,1.03516,1725200158889
972.217,47.6237,,,,1725200158999
,,9.22656,-1.76172,0.574219,1725200159063
972.218,47.6231,,,,1725200159160
,,9.46094,-1.64844,0.996094,1725200159230
972.223,47.6089,,,,1725200159342
,,10.1523,-1.53125,0.882813,1725200159406
972.222,47.6044,,,,1725200159502
,,9.26563,-1.57031,1.22656,1725200159567
972.211,47.5993,,,,1725200159678
,,9.61328,-1.33984,1.14844,1725200159742
972.211,47.5993,,,,1725200159839
,,9.92578,-1.45703,0.574219,1725200159904
972.203,47.5979,,,,1725200160020
,,9.92578,-1.22656,1.30078,1725200160085
972.204,47.5865,,,,1725200160182
,,9.64844,-1.45703,1.45703,1725200160246
972.203,47.5774,,,,1725200160356
,,8.27344,-2.33594,0.726563,1725200160421
972.204,47.5681,,,,1725200160518
,,10.1484,-1.57031,2.26172,1725200160583
972.222,47.5616,,,,1725200160693
,,9.12109,-2.14453,0.691406,1725200160764
972.215,47.5616,,,,1725200160855
,,9.53906,-1.26563,1.87891,1725200160920
972.224,47.5556,,,,1725200161030
,,9.22656,-2.52734,-0.269531,1725200161096
972.223,47.5451,,,,1725200161192
,,10.0039,-3.75391,1.10938,1725200161258
972.209,47.5383,,,,1725200161368
,,9.03906,-2.14453,0.882813,1725200161433
972.224,47.5301,,,,1725200161534
,,9.69141,-2.14453,0.691406,1725200161600
972.209,47.5301,,,,1725200161711
,,9.30469,-2.18359,0.765625,1725200161776
972.219,47.5289,,,,1725200161873
,,9.19922,-2.22266,0.765625,1725200161937
972.227,47.5182,,,,1725200162049
,,9.58203,-2.07031,0.496094,1725200162113
972.226,47.5091,,,,1725200162210
,,9.5,-1.99219,1.03516,1725200162275
972.224,47.5009,,,,1725200162390
,,9.12109,-1.76172,0.613281,1725200162454
972.218,47.5009,,,,1725200162552
,,9.0,-2.14453,0.613281,1725200162616
972.222,47.5012,,,,1725200162727
,,9.34375,-2.375,0.269531,1725200162792
972.228,47.4932,,,,1725200162890
,,9.26563,-2.64453,0.421875,1725200162954
972.227,47.4759,,,,1725200163065
,,9.38281,-2.41406,0.652344,1725200163137
972.232,47.4666,,,,1725200163227
,,9.12109,-2.29688,0.496094,1725200163292
972.244,47.4626,,,,1725200163403
,,9.19531,-2.375,1.14844,1725200163469
972.237,47.4626,,,,1725200163564
,,9.72656,-2.87109,0.460938,1725200163629
972.244,47.4476,,,,1725200163740
,,9.42578,-2.375,1.1875,1725200163806
972.244,47.4459,,,,1725200163908
,,10.0,-2.60547,0.804688,1725200163974
972.246,47.4377,,,,1725200164085
,,8.88672,-2.71875,0.191406,1725200164149
972.258,47.4294,,,,1725200164240
,,10.1133,-2.375,0.917969,1725200164306
972.241,47.4294,,,,1725200164416
,,9.34375,-2.48828,0.535156,1725200164480
972.245,47.4246,,,,1725200164578
,,9.00391,-3.02734,0.304688,1725200164648
972.257,47.4186,,,,1725200164760
,,9.84766,-2.60547,0.652344,1725200164823
972.256,47.4067,,,,1725200164920
,,9.53906,-2.22266,0.230469,1725200164985
972.247,47.3954,,,,1725200165096
,,10.1133,-2.48828,1.1875,1725200165161
972.247,47.3954,,,,1725200165259
,,9.42578,-2.87109,0.652344,1725200165322
972.25,47.3894,,,,1725200165438
,,9.64844,-2.56641,0.078125,1725200165503
972.25,47.3826,,,,1725200165595
,,9.96094,-2.87109,0.917969,1725200165659
972.249,47.3685,,,,1725200165769
,,9.12109,-2.87109,0.574219,1725200165834
972.245,47.3705,,,,1725200165932
,,9.84766,-1.87891,0.496094,1725200165996
972.245,47.3705,,,,1725200166107
,,9.22656,-2.18359,0.613281,1725200166172
972.246,47.3705,,,,1725200166273
,,8.69922,-1.68359,0.613281,1725200166338
972.249,47.3549,,,,1725200166449
,,9.65234,-1.80078,0.996094,1725200166514
972.248,47.352,,,,1725200166610
,,9.54297,-1.1875,0.535156,1725200166677
972.24,47.3356,,,,1725200166786
,,9.57813,-1.49219,0.652344,1725200166850
972.239,47.3324,,,,1725200166947
,,9.73047,-1.41797,1.1875,1725200167017
972.235,47.3324,,,,1725200167128
,,9.61328,-1.53125,0.726563,1725200167192
972.238,47.3293,,,,1725200167289
,,9.76953,-1.30078,0.652344,1725200167354
972.23,47.322,,,,1725200167466
,,9.38281,-1.64844,0.460938,1725200167529
972.229,47.3095,,,,1725200167627
,,9.57813,-1.57031,0.804688,1725200167692
972.235,47.3047,,,,1725200167809
,,9.38281,-1.10938,0.996094,1725200167874
972.245,47.3047,,,,1725200167966
,,10.1484,-1.91406,1.07422,1725200168029
972.24,47.2956,,,,1725200168141
,,9.34766,-1.1875,1.03516,1725200168205
972.243,47.2905,,,,1725200168303
,,9.80469,-1.1875,1.33984,1725200168366
972.242,47.2814,,,,1725200168476
,,9.22656,-1.53125,0.996094,1725200168547
972.237,47.2777,,,,1725200168643
,,9.61328,-1.53125,0.957031,1725200168708
972.242,47.2777,,,,1725200168818
,,9.54297,-2.22266,0.882813,1725200168884
972.241,47.2763,,,,1725200168980
,,9.22656,-2.48828,1.03516,1725200169045
972.252,47.267,,,,1725200169156
,,10.1133,-1.72266,1.14844,1725200169222
972.252,47.2621,,,,1725200169323
,,9.19922,-2.14453,1.22656,1725200169389
972.237,47.2579,,,,1725200169500
,,8.88672,-2.29688,0.726563,1725200169564
972.251,47.2496,,,,1725200169656
,,9.12109,-2.45313,1.26563,1725200169721
972.247,47.2496,,,,1725200169830
,,9.15625,-1.91406,1.03516,1725200169895
972.247,47.242,,,,1725200169992
,,9.11719,-1.45703,0.691406,1725200170057
972.242,47.2272,,,,1725200170178
,,10.0313,-1.87891,0.84375,1725200170242
972.242,47.2216,,,,1725200170334
,,9.15625,-1.91406,1.1875,1725200170399
972.24,47.2165,,,,1725200170511
,,9.23047,-1.91406,0.804688,1725200170575
972.237,47.2165,,,,1725200170674
,,9.38672,-1.72266,0.917969,1725200170737
972.239,47.206,,,,1725200170848
,,9.61328,-1.64844,1.03516,1725200170918
972.23,47.2003,,,,1725200171015
,,9.34375,-1.64844,0.917969,1725200171080
972.229,47.1918,,,,1725200171191
,,10.0,-2.03125,0.882813,1725200171257
972.236,47.1893,,,,1725200171351
,,9.38672,-2.03125,1.26563,1725200171417
972.231,47.1893,,,,1725200171526
,,10.1094,-2.60547,1.1875,1725200171593
972.238,47.1856,,,,1725200171693
,,9.08203,-2.64453,0.804688,1725200171760
972.241,47.172,,,,1725200171868
,,9.23047,-2.26172,0.917969,1725200171933
972.241,47.1725,,,,1725200172029
,,9.26563,-2.18359,0.574219,1725200172095
972.242,47.1632,,,,1725200172206
,,9.34766,-2.56641,0.84375,1725200172270
972.258,47.1632,,,,1725200172367
,,9.65234,-2.14453,0.84375,1725200172437
972.248,47.1541,,,,1725200172549
,,9.30469,-2.56641,0.917969,1725200172612
972.26,47.1473,,,,1725200172705
,,9.54297,-2.29688,0.996094,1725200172769
972.259,47.1413,,,,1725200172880
,,9.58203,-2.45313,0.765625,1725200172944
972.256,47.1294,,,,1725200173040
,,9.19922,-2.52734,0.882813,1725200173105
972.258,47.1252,,,,1725200173221
,,10.1523,-1.53125,0.957031,1725200173286
972.257,47.1252,,,,1725200173384
,,9.12109,-1.83984,0.917969,1725200173447
972.246,47.1215,,,,1725200173559
,,9.60938,-1.83984,1.03516,1725200173623
972.244,47.1118,,,,1725200173721
,,9.80859,-1.68359,1.03516,1725200173786
972.24,47.0994,,,,1725200173896
,,9.19922,-1.95313,1.03516,1725200173961
972.246,47.0968,,,,1725200174063
,,9.60938,-2.14453,0.804688,1725200174128
972.242,47.0968,,,,1725200174239
,,9.34766,-2.56641,0.652344,1725200174305
972.25,47.0909,,,,1725200174396
,,9.26953,-1.95313,0.957031,1725200174461
972.257,47.088,,,,1725200174571
,,10.1484,-2.10547,1.1875,1725200174637
972.256,47.0804,,,,1725200174733
,,9.19531,-2.29688,0.726563,1725200174804
972.239,47.0721,,,,1725200174913
,,9.16016,-1.49219,0.804688,1725200174978
972.259,47.0721,,,,1725200175075
,,9.88672,-1.45703,1.87891,1725200175140
972.256,47.0648,,,,1725200175229
,,10.0,-2.18359,0.84375,1725200175314
972.247,47.0571,,,,1725200175411
,,9.07813,-2.14453,0.84375,1725200175476
972.246,47.0449,,,,1725200175572
,,9.50391,-2.29688,0.996094,1725200175657
972.256,47.0452,,,,1725200175749
,,9.12109,-2.29688,0.996094,1725200175813
972.262,47.0452,,,,1725200175904
,,9.26563,-2.10547,0.882813,1725200175989
972.251,47.0438,,,,1725200176087
,,9.61328,-2.45313,0.882813,1725200176151
972.266,47.0327,,,,1725200176241
,,9.26563,-2.10547,0.34375,1725200176332
972.265,47.0245,,,,1725200176429
,,9.72656,-1.26563,1.03516,1725200176494
972.268,47.0214,,,,1725200176584
,,9.6875,-1.26563,0.917969,1725200176670
972.268,47.0183,,,,1725200176767
,,9.50391,-1.72266,0.652344,1725200176831
972.265,47.0183,,,,1725200176922
,,10.0352,-1.64844,0.382813,1725200177008
972.265,47.0101,,,,1725200177103
,,9.23047,-1.41797,0.957031,1725200177163
972.264,46.9973,,,,1725200177261
,,9.80469,-0.957031,0.996094,1725200177345
972.274,46.9925,,,,1725200177441
,,9.46094,-1.07422,0.652344,1725200177508
972.272,46.978,,,,1725200177597
,,9.84766,-1.26563,0.765625,1725200177683
972.27,46.978,,,,1725200177779
,,9.38281,-1.1875,0.804688,1725200177845
972.271,46.9695,,,,1725200177939
,,9.42578,-1.68359,0.652344,1725200178025
972.267,46.967,,,,1725200178122
,,10.0703,-0.957031,0.691406,1725200178186
972.266,46.961,,,,1725200178276
,,9.42188,-1.72266,0.613281,1725200178362
972.266,46.9556,,,,1725200178459
,,9.38281,-1.37891,0.804688,1725200178523
972.285,46.9556,,,,1725200178613
,,9.69141,-1.45703,0.84375,1725200178704
972.278,46.9517,,,,1725200178802
,,9.54297,-1.57031,0.652344,1725200178866
972.276,46.9392,,,,1725200178956
,,9.69141,-1.83984,0.882813,1725200179041
972.276,46.9369,,,,1725200179138
,,9.61328,-1.64844,0.996094,1725200179202
972.276,46.9295,,,,1725200179292
,,9.26953,-3.25781,0.917969,1725200179378
972.281,46.9247,,,,1725200179479
,,9.46484,-3.06641,0.652344,1725200179544
972.294,46.9247,,,,1725200179635
,,9.23047,-2.52734,0.804688,1725200179721
972.302,46.9205,,,,1725200179812
,,9.38672,-2.79688,0.726563,1725200179878
